Dấu thời gian,Khả năng trả nợ vay khách hàng cá nhân,Thu nhập,Số tiền vay,Chi phí dự phòng* ,Mục đích vay,Số năm công tác**,Số lần quan hệ tín dụng,Số nguồn thu nhập,Tài sản đảm bảo,Độ tuổi,Trình độ,Hôn nhân,Giới tính
05/04/2022 10:23:20,2: Trả nợ không đúng hạn,1: Thấp (≤ 39.425.000),1: Nhỏ hơn KNTN****,2: Thấp (X < Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,2: 2 < X ≤ 5 (năm),1: QHTD lần đầu (X = 1),1: Ít nguồn thu nhập (X < 2),1: Thuộc sở hữu người vay,2: 30 < X ≤ 50,"1: Cao (Sau đại học, đại học, cao đẳng)",2: Đã kết hôn,0: Nam
05/04/2022 10:23:23,1: Trả nợ đúng hạn,1: Thấp (≤ 39.425.000),2: Lớn hơn KNTN,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,2: 2 < X ≤ 5 (năm),1: QHTD lần đầu (X = 1),1: Ít nguồn thu nhập (X < 2),1: Thuộc sở hữu người vay,1: X ≤ 30,"1: Cao (Sau đại học, đại học, cao đẳng)",1. Độc thân,0: Nam
05/04/2022 10:23:24,2: Trả nợ không đúng hạn,1: Thấp (≤ 39.425.000),2: Lớn hơn KNTN,2: Thấp (X < Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,1: X ≤ 2 (năm),2: QHTD nhiều lần (X > 1),1: Ít nguồn thu nhập (X < 2),0: Không thuộc sở hữu người vay (bảo lãnh),1: X ≤ 30,"2: Thấp (Trung cấp, phổ thông, khác)",1. Độc thân,0: Nam
05/04/2022 10:23:29,2: Trả nợ không đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),2: Lớn hơn KNTN,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,1: X ≤ 2 (năm),1: QHTD lần đầu (X = 1),1: Ít nguồn thu nhập (X < 2),0: Không thuộc sở hữu người vay (bảo lãnh),1: X ≤ 30,"2: Thấp (Trung cấp, phổ thông, khác)",1. Độc thân,0: Nam
05/04/2022 10:23:29,1: Trả nợ đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),1: Nhỏ hơn KNTN****,2: Thấp (X < Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,2: 2 < X ≤ 5 (năm),2: QHTD nhiều lần (X > 1),1: Ít nguồn thu nhập (X < 2),1: Thuộc sở hữu người vay,1: X ≤ 30,"1: Cao (Sau đại học, đại học, cao đẳng)",1. Độc thân,0: Nam
05/04/2022 10:23:30,2: Trả nợ không đúng hạn,3: Cao (61.500.000 < X ≤ 98.479.500),2: Lớn hơn KNTN,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,2: 2 < X ≤ 5 (năm),2: QHTD nhiều lần (X > 1),1: Ít nguồn thu nhập (X < 2),0: Không thuộc sở hữu người vay (bảo lãnh),2: 30 < X ≤ 50,"2: Thấp (Trung cấp, phổ thông, khác)",2: Đã kết hôn,0: Nam
05/04/2022 10:23:34,1: Trả nợ đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),2: Lớn hơn KNTN,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,1: X ≤ 2 (năm),1: QHTD lần đầu (X = 1),1: Ít nguồn thu nhập (X < 2),0: Không thuộc sở hữu người vay (bảo lãnh),1: X ≤ 30,"2: Thấp (Trung cấp, phổ thông, khác)",2: Đã kết hôn,0: Nam
05/04/2022 10:23:40,1: Trả nợ đúng hạn,3: Cao (61.500.000 < X ≤ 98.479.500),1: Nhỏ hơn KNTN****,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,2: 2 < X ≤ 5 (năm),1: QHTD lần đầu (X = 1),2: Nhiều nguồn thu nhập (X ≥ 2),0: Không thuộc sở hữu người vay (bảo lãnh),2: 30 < X ≤ 50,"1: Cao (Sau đại học, đại học, cao đẳng)",1. Độc thân,0: Nam
05/04/2022 10:23:44,2: Trả nợ không đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),2: Lớn hơn KNTN,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,2: 2 < X ≤ 5 (năm),1: QHTD lần đầu (X = 1),2: Nhiều nguồn thu nhập (X ≥ 2),0: Không thuộc sở hữu người vay (bảo lãnh),2: 30 < X ≤ 50,"1: Cao (Sau đại học, đại học, cao đẳng)",3: Ly dị,0: Nam
05/04/2022 10:23:48,1: Trả nợ đúng hạn,3: Cao (61.500.000 < X ≤ 98.479.500),2: Lớn hơn KNTN,2: Thấp (X < Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,2: 2 < X ≤ 5 (năm),1: QHTD lần đầu (X = 1),1: Ít nguồn thu nhập (X < 2),1: Thuộc sở hữu người vay,3: X > 50,"1: Cao (Sau đại học, đại học, cao đẳng)",2: Đã kết hôn,1: Nữ
05/04/2022 10:23:48,1: Trả nợ đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),2: Lớn hơn KNTN,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,2: 2 < X ≤ 5 (năm),2: QHTD nhiều lần (X > 1),1: Ít nguồn thu nhập (X < 2),0: Không thuộc sở hữu người vay (bảo lãnh),2: 30 < X ≤ 50,"2: Thấp (Trung cấp, phổ thông, khác)",2: Đã kết hôn,1: Nữ
05/04/2022 10:23:48,2: Trả nợ không đúng hạn,3: Cao (61.500.000 < X ≤ 98.479.500),2: Lớn hơn KNTN,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,2: 2 < X ≤ 5 (năm),1: QHTD lần đầu (X = 1),2: Nhiều nguồn thu nhập (X ≥ 2),1: Thuộc sở hữu người vay,1: X ≤ 30,"1: Cao (Sau đại học, đại học, cao đẳng)",2: Đã kết hôn,0: Nam
05/04/2022 10:23:50,2: Trả nợ không đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),1: Nhỏ hơn KNTN****,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,1: X ≤ 2 (năm),1: QHTD lần đầu (X = 1),2: Nhiều nguồn thu nhập (X ≥ 2),0: Không thuộc sở hữu người vay (bảo lãnh),2: 30 < X ≤ 50,"1: Cao (Sau đại học, đại học, cao đẳng)",2: Đã kết hôn,1: Nữ
05/04/2022 10:23:51,2: Trả nợ không đúng hạn,4: Rất cao ( X ≥ 98.479.500),1: Nhỏ hơn KNTN****,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,3: X > 5 (năm),2: QHTD nhiều lần (X > 1),2: Nhiều nguồn thu nhập (X ≥ 2),1: Thuộc sở hữu người vay,2: 30 < X ≤ 50,"2: Thấp (Trung cấp, phổ thông, khác)",3: Ly dị,1: Nữ
05/04/2022 10:23:57,1: Trả nợ đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),1: Nhỏ hơn KNTN****,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,2: 2 < X ≤ 5 (năm),1: QHTD lần đầu (X = 1),2: Nhiều nguồn thu nhập (X ≥ 2),0: Không thuộc sở hữu người vay (bảo lãnh),1: X ≤ 30,"1: Cao (Sau đại học, đại học, cao đẳng)",2: Đã kết hôn,0: Nam
05/04/2022 10:24:00,1: Trả nợ đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),1: Nhỏ hơn KNTN****,2: Thấp (X < Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,1: X ≤ 2 (năm),1: QHTD lần đầu (X = 1),1: Ít nguồn thu nhập (X < 2),0: Không thuộc sở hữu người vay (bảo lãnh),1: X ≤ 30,"1: Cao (Sau đại học, đại học, cao đẳng)",1. Độc thân,0: Nam
05/04/2022 10:24:02,2: Trả nợ không đúng hạn,1: Thấp (≤ 39.425.000),1: Nhỏ hơn KNTN****,2: Thấp (X < Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,3: X > 5 (năm),2: QHTD nhiều lần (X > 1),2: Nhiều nguồn thu nhập (X ≥ 2),0: Không thuộc sở hữu người vay (bảo lãnh),1: X ≤ 30,"1: Cao (Sau đại học, đại học, cao đẳng)",1. Độc thân,0: Nam
05/04/2022 10:24:02,2: Trả nợ không đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),2: Lớn hơn KNTN,2: Thấp (X < Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,1: X ≤ 2 (năm),1: QHTD lần đầu (X = 1),1: Ít nguồn thu nhập (X < 2),0: Không thuộc sở hữu người vay (bảo lãnh),1: X ≤ 30,"1: Cao (Sau đại học, đại học, cao đẳng)",1. Độc thân,0: Nam
05/04/2022 10:24:04,1: Trả nợ đúng hạn,1: Thấp (≤ 39.425.000),2: Lớn hơn KNTN,2: Thấp (X < Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,3: X > 5 (năm),2: QHTD nhiều lần (X > 1),1: Ít nguồn thu nhập (X < 2),1: Thuộc sở hữu người vay,3: X > 50,"1: Cao (Sau đại học, đại học, cao đẳng)",2: Đã kết hôn,1: Nữ
05/04/2022 10:24:05,1: Trả nợ đúng hạn,4: Rất cao ( X ≥ 98.479.500),2: Lớn hơn KNTN,2: Thấp (X < Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,3: X > 5 (năm),2: QHTD nhiều lần (X > 1),2: Nhiều nguồn thu nhập (X ≥ 2),0: Không thuộc sở hữu người vay (bảo lãnh),2: 30 < X ≤ 50,"1: Cao (Sau đại học, đại học, cao đẳng)",1. Độc thân,1: Nữ
05/04/2022 10:24:06,1: Trả nợ đúng hạn,4: Rất cao ( X ≥ 98.479.500),2: Lớn hơn KNTN,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,3: X > 5 (năm),2: QHTD nhiều lần (X > 1),2: Nhiều nguồn thu nhập (X ≥ 2),1: Thuộc sở hữu người vay,2: 30 < X ≤ 50,"2: Thấp (Trung cấp, phổ thông, khác)",3: Ly dị,0: Nam
05/04/2022 10:24:06,1: Trả nợ đúng hạn,3: Cao (61.500.000 < X ≤ 98.479.500),1: Nhỏ hơn KNTN****,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,3: X > 5 (năm),2: QHTD nhiều lần (X > 1),2: Nhiều nguồn thu nhập (X ≥ 2),1: Thuộc sở hữu người vay,3: X > 50,"1: Cao (Sau đại học, đại học, cao đẳng)",2: Đã kết hôn,1: Nữ
05/04/2022 10:24:07,1: Trả nợ đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),1: Nhỏ hơn KNTN****,2: Thấp (X < Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,2: 2 < X ≤ 5 (năm),2: QHTD nhiều lần (X > 1),2: Nhiều nguồn thu nhập (X ≥ 2),1: Thuộc sở hữu người vay,3: X > 50,"1: Cao (Sau đại học, đại học, cao đẳng)",1. Độc thân,1: Nữ
05/04/2022 10:24:08,1: Trả nợ đúng hạn,4: Rất cao ( X ≥ 98.479.500),2: Lớn hơn KNTN,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,2: 2 < X ≤ 5 (năm),2: QHTD nhiều lần (X > 1),2: Nhiều nguồn thu nhập (X ≥ 2),1: Thuộc sở hữu người vay,3: X > 50,"1: Cao (Sau đại học, đại học, cao đẳng)",3: Ly dị,1: Nữ
05/04/2022 10:24:09,2: Trả nợ không đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),2: Lớn hơn KNTN,2: Thấp (X < Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,2: 2 < X ≤ 5 (năm),2: QHTD nhiều lần (X > 1),2: Nhiều nguồn thu nhập (X ≥ 2),0: Không thuộc sở hữu người vay (bảo lãnh),2: 30 < X ≤ 50,"2: Thấp (Trung cấp, phổ thông, khác)",3: Ly dị,0: Nam
05/04/2022 10:24:13,1: Trả nợ đúng hạn,4: Rất cao ( X ≥ 98.479.500),2: Lớn hơn KNTN,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,3: X > 5 (năm),2: QHTD nhiều lần (X > 1),2: Nhiều nguồn thu nhập (X ≥ 2),0: Không thuộc sở hữu người vay (bảo lãnh),2: 30 < X ≤ 50,"1: Cao (Sau đại học, đại học, cao đẳng)",2: Đã kết hôn,1: Nữ
05/04/2022 10:24:13,1: Trả nợ đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),2: Lớn hơn KNTN,2: Thấp (X < Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,2: 2 < X ≤ 5 (năm),1: QHTD lần đầu (X = 1),2: Nhiều nguồn thu nhập (X ≥ 2),0: Không thuộc sở hữu người vay (bảo lãnh),2: 30 < X ≤ 50,"2: Thấp (Trung cấp, phổ thông, khác)",2: Đã kết hôn,0: Nam
05/04/2022 10:24:15,2: Trả nợ không đúng hạn,3: Cao (61.500.000 < X ≤ 98.479.500),1: Nhỏ hơn KNTN****,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,3: X > 5 (năm),1: QHTD lần đầu (X = 1),1: Ít nguồn thu nhập (X < 2),0: Không thuộc sở hữu người vay (bảo lãnh),2: 30 < X ≤ 50,"2: Thấp (Trung cấp, phổ thông, khác)",1. Độc thân,1: Nữ
05/04/2022 10:24:17,1: Trả nợ đúng hạn,3: Cao (61.500.000 < X ≤ 98.479.500),2: Lớn hơn KNTN,2: Thấp (X < Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,1: X ≤ 2 (năm),2: QHTD nhiều lần (X > 1),1: Ít nguồn thu nhập (X < 2),0: Không thuộc sở hữu người vay (bảo lãnh),2: 30 < X ≤ 50,"2: Thấp (Trung cấp, phổ thông, khác)",1. Độc thân,1: Nữ
05/04/2022 10:24:18,1: Trả nợ đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),1: Nhỏ hơn KNTN****,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,1: X ≤ 2 (năm),1: QHTD lần đầu (X = 1),1: Ít nguồn thu nhập (X < 2),1: Thuộc sở hữu người vay,1: X ≤ 30,"1: Cao (Sau đại học, đại học, cao đẳng)",1. Độc thân,0: Nam
05/04/2022 10:24:20,2: Trả nợ không đúng hạn,4: Rất cao ( X ≥ 98.479.500),2: Lớn hơn KNTN,2: Thấp (X < Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,2: 2 < X ≤ 5 (năm),2: QHTD nhiều lần (X > 1),2: Nhiều nguồn thu nhập (X ≥ 2),1: Thuộc sở hữu người vay,3: X > 50,"2: Thấp (Trung cấp, phổ thông, khác)",2: Đã kết hôn,0: Nam
05/04/2022 10:24:20,1: Trả nợ đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),1: Nhỏ hơn KNTN****,2: Thấp (X < Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,2: 2 < X ≤ 5 (năm),2: QHTD nhiều lần (X > 1),1: Ít nguồn thu nhập (X < 2),1: Thuộc sở hữu người vay,1: X ≤ 30,"1: Cao (Sau đại học, đại học, cao đẳng)",3: Ly dị,1: Nữ
05/04/2022 10:24:23,1: Trả nợ đúng hạn,4: Rất cao ( X ≥ 98.479.500),1: Nhỏ hơn KNTN****,2: Thấp (X < Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,2: 2 < X ≤ 5 (năm),2: QHTD nhiều lần (X > 1),1: Ít nguồn thu nhập (X < 2),1: Thuộc sở hữu người vay,2: 30 < X ≤ 50,"2: Thấp (Trung cấp, phổ thông, khác)",2: Đã kết hôn,1: Nữ
05/04/2022 10:24:24,1: Trả nợ đúng hạn,1: Thấp (≤ 39.425.000),2: Lớn hơn KNTN,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,2: 2 < X ≤ 5 (năm),2: QHTD nhiều lần (X > 1),2: Nhiều nguồn thu nhập (X ≥ 2),1: Thuộc sở hữu người vay,1: X ≤ 30,"1: Cao (Sau đại học, đại học, cao đẳng)",2: Đã kết hôn,0: Nam
05/04/2022 10:24:24,1: Trả nợ đúng hạn,4: Rất cao ( X ≥ 98.479.500),2: Lớn hơn KNTN,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,3: X > 5 (năm),2: QHTD nhiều lần (X > 1),1: Ít nguồn thu nhập (X < 2),1: Thuộc sở hữu người vay,2: 30 < X ≤ 50,"1: Cao (Sau đại học, đại học, cao đẳng)",2: Đã kết hôn,0: Nam
05/04/2022 10:24:28,1: Trả nợ đúng hạn,3: Cao (61.500.000 < X ≤ 98.479.500),2: Lớn hơn KNTN,2: Thấp (X < Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,2: 2 < X ≤ 5 (năm),1: QHTD lần đầu (X = 1),1: Ít nguồn thu nhập (X < 2),0: Không thuộc sở hữu người vay (bảo lãnh),2: 30 < X ≤ 50,"2: Thấp (Trung cấp, phổ thông, khác)",2: Đã kết hôn,0: Nam
05/04/2022 10:24:29,2: Trả nợ không đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),2: Lớn hơn KNTN,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,2: 2 < X ≤ 5 (năm),1: QHTD lần đầu (X = 1),1: Ít nguồn thu nhập (X < 2),0: Không thuộc sở hữu người vay (bảo lãnh),2: 30 < X ≤ 50,"2: Thấp (Trung cấp, phổ thông, khác)",1. Độc thân,0: Nam
05/04/2022 10:24:31,1: Trả nợ đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),1: Nhỏ hơn KNTN****,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,2: 2 < X ≤ 5 (năm),2: QHTD nhiều lần (X > 1),1: Ít nguồn thu nhập (X < 2),1: Thuộc sở hữu người vay,1: X ≤ 30,"1: Cao (Sau đại học, đại học, cao đẳng)",2: Đã kết hôn,0: Nam
05/04/2022 10:24:32,2: Trả nợ không đúng hạn,1: Thấp (≤ 39.425.000),1: Nhỏ hơn KNTN****,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,1: X ≤ 2 (năm),1: QHTD lần đầu (X = 1),2: Nhiều nguồn thu nhập (X ≥ 2),0: Không thuộc sở hữu người vay (bảo lãnh),1: X ≤ 30,"1: Cao (Sau đại học, đại học, cao đẳng)",1. Độc thân,0: Nam
05/04/2022 10:24:33,2: Trả nợ không đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),2: Lớn hơn KNTN,2: Thấp (X < Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,2: 2 < X ≤ 5 (năm),2: QHTD nhiều lần (X > 1),1: Ít nguồn thu nhập (X < 2),0: Không thuộc sở hữu người vay (bảo lãnh),2: 30 < X ≤ 50,"2: Thấp (Trung cấp, phổ thông, khác)",2: Đã kết hôn,1: Nữ
05/04/2022 10:24:35,1: Trả nợ đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),1: Nhỏ hơn KNTN****,2: Thấp (X < Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,2: 2 < X ≤ 5 (năm),1: QHTD lần đầu (X = 1),2: Nhiều nguồn thu nhập (X ≥ 2),1: Thuộc sở hữu người vay,2: 30 < X ≤ 50,"1: Cao (Sau đại học, đại học, cao đẳng)",1. Độc thân,0: Nam
05/04/2022 10:24:41,1: Trả nợ đúng hạn,4: Rất cao ( X ≥ 98.479.500),1: Nhỏ hơn KNTN****,2: Thấp (X < Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,1: X ≤ 2 (năm),1: QHTD lần đầu (X = 1),2: Nhiều nguồn thu nhập (X ≥ 2),1: Thuộc sở hữu người vay,1: X ≤ 30,"1: Cao (Sau đại học, đại học, cao đẳng)",3: Ly dị,0: Nam
05/04/2022 10:24:42,1: Trả nợ đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),1: Nhỏ hơn KNTN****,2: Thấp (X < Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,2: 2 < X ≤ 5 (năm),2: QHTD nhiều lần (X > 1),2: Nhiều nguồn thu nhập (X ≥ 2),0: Không thuộc sở hữu người vay (bảo lãnh),2: 30 < X ≤ 50,"2: Thấp (Trung cấp, phổ thông, khác)",1. Độc thân,0: Nam
05/04/2022 10:24:42,1: Trả nợ đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),1: Nhỏ hơn KNTN****,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,3: X > 5 (năm),1: QHTD lần đầu (X = 1),1: Ít nguồn thu nhập (X < 2),0: Không thuộc sở hữu người vay (bảo lãnh),2: 30 < X ≤ 50,"1: Cao (Sau đại học, đại học, cao đẳng)",2: Đã kết hôn,0: Nam
05/04/2022 10:24:42,2: Trả nợ không đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),2: Lớn hơn KNTN,2: Thấp (X < Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,2: 2 < X ≤ 5 (năm),2: QHTD nhiều lần (X > 1),1: Ít nguồn thu nhập (X < 2),1: Thuộc sở hữu người vay,2: 30 < X ≤ 50,"2: Thấp (Trung cấp, phổ thông, khác)",3: Ly dị,1: Nữ
05/04/2022 10:24:46,2: Trả nợ không đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),2: Lớn hơn KNTN,2: Thấp (X < Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,1: X ≤ 2 (năm),1: QHTD lần đầu (X = 1),1: Ít nguồn thu nhập (X < 2),0: Không thuộc sở hữu người vay (bảo lãnh),1: X ≤ 30,"1: Cao (Sau đại học, đại học, cao đẳng)",1. Độc thân,0: Nam
05/04/2022 10:24:47,2: Trả nợ không đúng hạn,3: Cao (61.500.000 < X ≤ 98.479.500),1: Nhỏ hơn KNTN****,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,1: X ≤ 2 (năm),1: QHTD lần đầu (X = 1),1: Ít nguồn thu nhập (X < 2),0: Không thuộc sở hữu người vay (bảo lãnh),2: 30 < X ≤ 50,"2: Thấp (Trung cấp, phổ thông, khác)",1. Độc thân,1: Nữ
05/04/2022 10:24:48,1: Trả nợ đúng hạn,4: Rất cao ( X ≥ 98.479.500),1: Nhỏ hơn KNTN****,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),2: Vay phục vụ SXKD,1: X ≤ 2 (năm),1: QHTD lần đầu (X = 1),1: Ít nguồn thu nhập (X < 2),0: Không thuộc sở hữu người vay (bảo lãnh),1: X ≤ 30,"1: Cao (Sau đại học, đại học, cao đẳng)",2: Đã kết hôn,1: Nữ
05/04/2022 10:24:49,2: Trả nợ không đúng hạn,2: Trung bình (39.425.000 < X ≤ 61.500.000),2: Lớn hơn KNTN,1: Cao (X ≥ Chi phí dự phòng theo quy định ACB),1: Vay phục vụ nhu cầu đời sống,2: 2 < X ≤ 5 (năm),2: QHTD nhiều lần (X > 1),2: Nhiều nguồn thu nhập (X ≥ 2),0: Không thuộc sở hữu người vay (bảo lãnh),2: 30 < X ≤ 50,"1: Cao (Sau đại học, đại học, cao đẳng)",2: Đã kết hôn,1: Nữ
